,sentiment,title,review,sentiment_label,review_clean
1059,4.0,soak and/or cook by itself before adding to other food to get successful rehydration,"Pointing out a few things brought up in reviews:<br /><br />1. This is DEHYDRATED zucchini, NOT freeze-dried. Very different methods, different results, different pricing. While Mother Earth does carry some freeze dried, they do not have freeze dried zucchini. Another way to tell? With freeze dried foods, they can be eaten as is (crunchy snack) or rehydrated. Where as with dehydrated foods, most all (except fruits, usually) will need to be rehydrated in order to consume them (too tough to eat). This will require soaking and/or cooking for a period of time. Can't just toss it in the dish you are making and expect it to cook up quickly. So for this, it says to simmer 1 part zucchini to 2 parts water for 10-30 minutes. This very well may take longer. I let it cook for no less than 30 minutes before adding it to what I ultimately want to have it be part of. Another way to get it started is to let soak, then follow up with a shorter simmer.<br /><br />2. 1/2 cup dried zucchini = 1 cup cooked zucchini. I made up 1/4 cup and it made a very good sized portion. See my pics.<br /><br />3. End result is NOT EVER going to be same as fresh. Stop that. Then stop blaming the company/brand. YOu will always be disappointed. Best thing to get if you cant get fresh or frozen is to find a company who makes freeze dried. Even then, you are expecting a lot from zucchini. This is similar to others, and there aren't many out there to choose from.<br /><br />4. Shelf life can be very very long, if not indefinite if stored under proper conditions. Freeze dried for sure, but dehydrated can last a very long time. Be sure to keep it in well sealed container, out of light and dampness. Maybe keep in freezer or further repackaged into mylar or vac sealed jar.<br /><br />5. Taste is neutral. Kind of like how zucchini can be. I could tell it was zucchini though! I found that with proper rehydration it worked well in adding bulk to tacos, and can always be added to soup. I see it as a nutritional item rather than a way to have a plate of zucchini. Nice way to bulk up meals, add vitamins and minerals, yet not have to rely on fresh (for various reasons). I noticed that the skins were more like late summer yellow squash/zucchini. Kinda reminded me of regular squash- like butternut skins.  Not tough but had more ""presence"" I shall say. DID not taste or feel like ""tree bark"" in any way.<br /><br />6. If planning on using it in zucchini bread, muffins, cookies, or sauces, I would recommend running it through the blender after it has been rehydrated. Make it more of a puree. This will impart flavor and decrease any tougher bits.<br /><br />7. Says processed and packaged in USA, but WHERE do they get their vegetables from?? That I havent seen, here or on their web page<br /><br />8. If you dont like this packaging, they also offer mylar bag style.<br /><br />OVERALL: I think it is fine, and it as expected. I love seeing it in my pantry knowing that I have a variety of dehydrated foods to use when I cant get fresh, or food is scarce, or food doesnt look good, or I cant afford it that day. Buy a little here and there and stock up those cupboards. Would like to know where the zucchini comes from?<br /><br />PS. I miss when we could comment and ask questions of other reviewers. One person just said ""poisonous"". Like, what do they even mean by that? I had this a few times and doing well so far :)",0,"['thing', 'review', 'different', 'different', 'result', 'different', 'doe', 'carry', 'another', 'way', 'tell', 'food', 'food', 'except', 'usually', 'need', 'order', 'time', 'making', 'expect', 'quickly', 'say', 'part', 'part', 'water', 'minute', 'well', 'may', 'take', 'longer', 'let', 'less', 'minute', 'want', 'part', 'another', 'way', 'get', 'started', 'let', 'cup', 'cup', 'made', 'cup', 'made', 'good', 'sized', 'see', 'end', 'result', 'ever', 'going', 'stop', 'stop', 'company', 'brand', 'always', 'disappointed', 'best', 'thing', 'get', 'get', 'find', 'company', 'make', 'even', 'expecting', 'lot', 'similar', 'others', 'many', 'life', 'long', 'sure', 'last', 'long', 'time', 'sure', 'keep', 'well', 'container', 'light', 'maybe', 'keep', 'taste', 'kind', 'like', 'tell', 'though', 'found', 'worked', 'well', 'always', 'added', 'see', 'item', 'rather', 'way', 'nice', 'way', 'add', 'yet', 'various', 'reason', 'noticed', 'skin', 'like', 'summer', 'yellow', 'regular', 'like', 'skin', 'say', 'taste', 'feel', 'like', 'tree', 'way', 'using', 'recommend', 'running', 'make', 'bit', 'say', 'get', 'seen', 'do', 'nt', 'like', 'also', 'offer', 'bag', 'style', 'overall', 'think', 'fine', 'expected', 'love', 'variety', 'food', 'use', 'get', 'food', 'food', 'look', 'good', 'day', 'buy', 'little', 'like', 'know', 'come', 'one', 'person', 'said', 'like', 'even', 'mean', 'time', 'well', 'far']"
1060,5.0,No Help Needed,"If you're enjoying the outdoors on a solo trip, it's important to have a tent that you can set up by yourself. This tent goes up in less than five minutes with no help required. The tent is lightweight and can easily be attached to a backpack for carrying. The dome shape gives you more interior space than an A-frame style. The waterproofing comes in handy if you get caught in a downpour. This is a great overall tent. I highly recommend it.<br /><br />Thanks so much for taking the time to read this review.  I hope the information that I've provided helps make your decision a little easier.",0,"['trip', 'important', 'tent', 'set', 'tent', 'less', 'five', 'minute', 'help', 'tent', 'lightweight', 'easily', 'attached', 'backpack', 'carrying', 'shape', 'give', 'space', 'frame', 'style', 'come', 'handy', 'get', 'great', 'overall', 'tent', 'highly', 'recommend', 'thanks', 'much', 'taking', 'time', 'read', 'review', 'hope', 'information', 'provided', 'help', 'make', 'decision', 'little', 'easier']"
1061,5.0,buy it!!,great,0,['great']
1062,5.0,If I had bought this one first.... might not have paid as much for the other,"Excellent value and quality that is at least equal to that found in the more expensive H##### brand (I also own and use regularly). I swap this one back and forth with the H brand bi-pod on a mini-14 and M1a.  Have yet to notice a difference in the function of either.  Time will tell.. but overall impressed with the quality, value and features",0,"['excellent', 'value', 'quality', 'least', 'found', 'expensive', 'brand', 'also', 'use', 'one', 'back', 'brand', 'yet', 'notice', 'difference', 'function', 'either', 'time', 'tell', 'overall', 'impressed', 'quality', 'value', 'feature']"
1063,5.0,Worth the money.,"Works well.  Comfortable and protective.  A little pricey, but definitely worth it.",0,"['work', 'well', 'comfortable', 'little', 'definitely', 'worth']"
1064,4.0,"Great, but…",This is a great little water bottle. It is the perfect size for my 6yr old to take to school. She loves the look of it. It was very hard for her to open and close when she first got it but it has gotten a bit easier. She has to touch the straw to push it down and close since she isn’t strong enough to use the handle to close it. Other than that it is great and unique design. Doesn’t leak when the straw is down. Keeps water nice and cold.,0,"['great', 'little', 'water', 'bottle', 'perfect', 'size', 'old', 'take', 'school', 'love', 'look', 'hard', 'open', 'close', 'first', 'got', 'gotten', 'bit', 'easier', 'touch', 'straw', 'push', 'close', 'since', 'isn', 'strong', 'enough', 'use', 'handle', 'close', 'great', 'design', 'doesn', 'leak', 'straw', 'keep', 'water', 'nice', 'cold']"
1065,3.0,Looks Nice,"This is a standard sized steering wheel cover, but it didn't fit my friend's vehicle that I bought it for (GMC Terrain). It looks very nice and it felt like it was made of good materials. I think it would work well for small vehicles versus SUVs and trucks, maybe.",1,"['standard', 'sized', 'wheel', 'cover', 'fit', 'friend', 'bought', 'look', 'nice', 'felt', 'like', 'made', 'good', 'material', 'think', 'work', 'well', 'small', 'maybe']"
1066,5.0,Great Size for Day Events!,"My husband is an active &#34;Band Dad&#34; and &#34;Scout Dad&#34;. He often needs to take extra items with him when he's volunteering. Prior to ordering this bag, he would take an full sized old school backpack that one of our kids used to use. Those backpacks are bulky in size for his purposes and not waterproof. We've had a rainy fall this year so nearly every marching band event has been wet. This backpack is perfect for him! There's enough room for him to keep his jacket, safety vest, rain poncho, snacks, a couple of tools and a flashlight. The side pouches can easily accommodate a large water bottle. There are enough compartments for his needs without having too many that go unused. When he sets it on the ground, his belongings stay dry! The zippers are sturdy and move easily. The whole thing is pretty lightweight & can be folded up and taken with you as in extra bag if needed.<br /><br />*I purchased this at a reduced price for the purpose of trying it out & reviewing. My thoughts & opinions are my own.",0,"['husband', 'active', 'band', 'often', 'need', 'take', 'extra', 'item', 'bag', 'take', 'full', 'sized', 'old', 'school', 'backpack', 'one', 'kid', 'used', 'use', 'backpack', 'bulky', 'size', 'purpose', 'waterproof', 'fall', 'year', 'every', 'band', 'wet', 'backpack', 'perfect', 'enough', 'room', 'keep', 'jacket', 'safety', 'vest', 'rain', 'couple', 'tool', 'flashlight', 'side', 'pouch', 'easily', 'large', 'water', 'bottle', 'enough', 'compartment', 'need', 'without', 'many', 'set', 'ground', 'stay', 'dry', 'zipper', 'sturdy', 'move', 'easily', 'whole', 'thing', 'pretty', 'lightweight', 'taken', 'extra', 'bag', 'needed', 'purchased', 'price', 'purpose', 'trying', 'thought', 'opinion']"
1067,3.0,Measure before,Bought it for my son but he was expecting something bigger<br />It's in his room in the corner he loves Chicago Cubs,1,"['bought', 'son', 'expecting', 'something', 'bigger', 'room', 'love']"
1068,4.0,Nice treadmill,"This treadmill isn't as fancy or sturdy as my gyms treadmills but it's also a fraction of the cost. I'm a bit bigger 215-220, wanting to be 170 :) At my current weight it make a bit more noise than I'd like. I've done all the suggested adjustments but it still bounces around with my weight. When my kids or wife use it there is little to no noise/vibrations at all. I'm thinking my extra weight is the cause and the fact that its on the second floor. It has all the same features as any treadmill I've been on with the added fan I've never seen, which is kind of nice and the speakers which are underwhelming for me but my kids (teens) like them. It folds upward very easily for extra room. Overall I'm pleased with this treadmills performance and features. Would easily recommend for users under 200 lbs or not using on the second floor. It was easier to setup than I thought, only took me about 20-30 min from opening the box. I needed a little help to get this up stairs but could carry on my own after that, probably not recommended.",0,"['treadmill', 'sturdy', 'gym', 'treadmill', 'also', 'cost', 'bit', 'bigger', 'current', 'weight', 'make', 'bit', 'noise', 'like', 'done', 'adjustment', 'still', 'around', 'weight', 'kid', 'wife', 'use', 'little', 'noise', 'thinking', 'extra', 'weight', 'cause', 'fact', 'second', 'floor', 'feature', 'treadmill', 'added', 'fan', 'never', 'seen', 'kind', 'nice', 'kid', 'like', 'fold', 'easily', 'extra', 'room', 'overall', 'pleased', 'treadmill', 'feature', 'easily', 'recommend', 'user', 'using', 'second', 'floor', 'easier', 'thought', 'took', 'opening', 'box', 'needed', 'little', 'help', 'get', 'carry', 'probably', 'recommended']"
1069,4.0,Interesting Design,"I've used foam muscle massagers as well as some small plastic ones for me feet. This one is made from a sturdy coated plastic. It's covered in a couple of nubs and rings. Mine wasn't charged when it arrived, but it fully charged within a couple of hours. There are 4 different speeds/levels. I have found that the first one is more than adequate for my needs. I volunteer a lot with my daughter's marching band and during the band season, I will be on my feet for hours. My lower have of my body will be overly tired and sore. This massager has helped with relief. It's not immediate, but after about ten to fifteen minutes, I usually feel better. It's definitely worth checking into.",0,"['used', 'foam', 'muscle', 'well', 'small', 'plastic', 'one', 'foot', 'one', 'made', 'sturdy', 'plastic', 'couple', 'ring', 'mine', 'arrived', 'fully', 'within', 'couple', 'hour', 'different', 'speed', 'level', 'found', 'first', 'one', 'need', 'lot', 'daughter', 'band', 'band', 'season', 'foot', 'hour', 'lower', 'body', 'minute', 'usually', 'feel', 'better', 'definitely', 'worth']"
1070,5.0,Face Primer,"At the suggestion of a co-worker, I tried this as a face primer. Wow - it's a pore minimizer and my makeup never looked smoother or silkier. Who knew?",0,"['tried', 'face', 'never', 'looked']"
1071,3.0,not the size I thought.,This hat is gorgeous! But it is not youth size its toddler size maybe baby. Too bad considering I got it for a 10 year old.,1,"['hat', 'size', 'size', 'maybe', 'bad', 'got', 'year', 'old']"
1072,2.0,Not well made...,This item has loose threads and isn't well made. I wanted something to place my phones in so that they weren't in my pockets. It's small and looked okay at first... It's been about 4 months and it is falling apart. Threads on the belt loops are separating and snagging on my belts when I use it. It won't be long before those threads and broken and the material starts to come apart.,1,"['item', 'loose', 'thread', 'well', 'made', 'wanted', 'something', 'place', 'phone', 'pocket', 'small', 'looked', 'okay', 'first', 'month', 'falling', 'apart', 'thread', 'belt', 'loop', 'belt', 'use', 'long', 'thread', 'broken', 'material', 'start', 'come', 'apart']"
1073,4.0,worked great but it must have been defective,Worked great but started making a loud clicking noise during the first week. I contacted customer support and they immediately refunded my money. So overall positive experience.,0,"['worked', 'great', 'started', 'making', 'loud', 'noise', 'first', 'week', 'customer', 'support', 'immediately', 'money', 'overall', 'experience']"
1074,3.0,Tends to move Up as you move,"CON:<br />- Smells upon opening... I've washed it 3 times now and it still smells a little but not as bad as when I took it out of the bag<br />- I'm constantly pulling this down.  It likes to creep up as I'm walking, moving, doing jumping jacks, whatever.<br />PRO:<br />- It has a little stretch to it and doesn't cut off circulation.<br />- It does keep you warm and helps you get a good sweat on once you really start working out.",1,"['con', 'smell', 'upon', 'opening', 'washed', 'time', 'still', 'smell', 'little', 'bad', 'took', 'bag', 'like', 'walking', 'whatever', 'pro', 'little', 'stretch', 'doe', 'cut', 'doe', 'keep', 'warm', 'help', 'get', 'good', 'sweat', 'really', 'start', 'working']"
1075,5.0,Hours of exercise,"This is a fun and challenging riding toy! My 9 yr. old granddaughter asked for this for her birthday. She rides it constantly. She rides it inside on the hard wood floors as well as outside on the driveway. It takes a lot of practice, but once you master it, it's really fun.",0,"['fun', 'riding', 'toy', 'old', 'ride', 'ride', 'inside', 'hard', 'wood', 'floor', 'well', 'outside', 'take', 'lot', 'practice', 'really', 'fun']"
